image_filename,sha256,Target_Class,Vineyard,Split
esca605.jpg,5d6cec02e49786e2cd3579299e5457b945dbadc6852594dfdf2d6a814586fea5,Esca,Vineyard_21,Train
leaf blight401.jpg,8f6078b81057fc63fcdfb02bf1b41bb0c24c1d687b86fb06e14fa83d7b5bfe9a,Leaf Blight,Vineyard_1,Train
healthy561.jpg,512d85e0c4d9e9524ae99685674850e14f5b720b1160e41331fd788561ef538f,Healthy,Vineyard_22,Train
esca717.jpg,9f24685c6b759f46d7fc57de182fb5a3cf8f7de81b06a27b5b2be82727ba178d,Esca,Vineyard_5,Train
esca003.jpg,c28352b9d98e725d54059c901b29bbcf6755aa73e4fe35c04fdcd9a4a77ff92d,Esca,Vineyard_6,Train
healthy166.jpg,aa1a688e595ab92686612a46bb09a8476d952f4e21187bc8d2f52f2abe080bf8,Healthy,Vineyard_11,Train
healthy034.jpg,9d5b45a9e7d458a164c8e77fbaec0f38165e9fbcb1904e040a3b0b18002f8d51,Healthy,Vineyard_7,Train
esca159.jpg,2166ecdddd3bfe4c0ca98251c0e708f6d266a3f6e2b1912cc6e3b0eeba42f7b4,Esca,Vineyard_20,Train
esca467.jpg,e099a8377b229c56c98b0209893d66cf54ae7ddecaf8ceba31b40cc5e3752124,Esca,Vineyard_28,Train
healthy032.jpg,4fa96e524c8a1cca616adc747d43e4ed70226f620813c9f91aa345743dc7217b,Healthy,Vineyard_28,Train
esca680.jpg,a4313288df642be8adc88df940e912678df88274c7a8817667f507fa8e6fec14,Esca,Vineyard_25,Train
healthy727.jpg,a8b0964375906225f3fbc3698788454297c2dd0c627ac6ee9948c630a61ef0be,Healthy,Vineyard_21,Train
leaf blight477.jpg,40854954013c71add6d8b63262f836e7fad05137fd812152d4258e0539eeee30,Leaf Blight,Vineyard_17,Train
leaf blight181.jpg,93a3782f28e9cd7e01e4799de051a5484306fd7df2aaee786be54a3ed4f21dec,Leaf Blight,Vineyard_4,Train
esca609.jpg,7bdf1887fce46e745cb8faa08b6ad54586487380b5e4559606b02f3e6e3db53c,Esca,Vineyard_16,Train
healthy233.jpg,6074a2faa7edaac3c39e3262f03912a73481d999ad168fc022222e13c50503e3,Healthy,Vineyard_7,Train
healthy484.jpg,f97413ed7d369791bf5ec13489cd0fb0f590217b6ad0e35595a8dfc582f69f7f,Healthy,Vineyard_15,Train
healthy188.jpg,447fb4e8733e299da00f6063187348fe5de49f2161b88a69590c204c366c17e2,Healthy,Vineyard_27,Train
esca517.jpg,995c306124305a2cc23c3c67cc823f5104ccd9968b5aaf2eda8ba3e65ca275e0,Esca,Vineyard_1,Train
leaf blight657.jpg,01e89d2da153caed070accb2e8e087fd819a536b9784d94f110d68f0854c4bce,Leaf Blight,Vineyard_6,Train
leaf blight061.jpg,ddac8a620270227d3920a63daf9a13ce73eafbf8c5a0ca5ce7bf2508e1310160,Leaf Blight,Vineyard_27,Train
leaf blight451.jpg,916ecb0345dc6f45d51a36ea7275c7f273a7126d215730d1ff9d11c94f824af0,Leaf Blight,Vineyard_5,Train
healthy653.jpg,e55bf521568b3f71993f1e8861219f8364ddd85e9c379c83c20bc1a62bdb51a5,Healthy,Vineyard_24,Train
healthy1080.jpg,e9e7d552e5f15f516a5264e5f15a59b6244a6688ef31e126cad831b4da48165e,Healthy,Vineyard_2,Train
esca434.jpg,160d26670baf5ce246bb5cfb92de68a7eb84e55beabc972159acb36bb82f5842,Esca,Vineyard_11,Train
healthy376.jpg,abb5330d0bcb5c862c4c7ee9a3e95fd85d058e8a1ce8b58ce2fcc3c5ca6255f1,Healthy,Vineyard_11,Train
esca174.jpg,0bb095f7af1c9139d83ac9179bbb76ea24272659aded107baf60546e3b84d941,Esca,Vineyard_8,Train
healthy048.jpg,0a0612be94c9e338b9b2d1ea04aa68506e665de19fe7be0f7a6abfb1570c7e9a,Healthy,Vineyard_2,Train
healthy229.jpg,fc8f0c7654bfe032c4bc822593e68940a953a086fce37c97bc7fce480ff21aff,Healthy,Vineyard_5,Train
healthy1017.jpg,5c9a36c2472fb6ca938296be7a27f01b8f012b37eeb7c5ffbbb37d5dee28c432,Healthy,Vineyard_27,Train
esca734.jpg,1a4a3bc572e9b07195a0a4aac70ff5ec6b74ffe9a25fae457dcc8938476a8812,Esca,Vineyard_21,Train
healthy425.jpg,fb58c8c0cb218b173a298ba312cd9c4531af9a49cded2bd5a7e993d4f77547f3,Healthy,Vineyard_2,Train
esca638.jpg,f100b49ade7836ad7b38212bf503ac3747dac866a35265aa03886c6982aa6c5d,Esca,Vineyard_22,Train
esca774.jpg,8d42cb167ea227d27f0b8375501cca3dbc583d6410d487b8db792309270bb097,Esca,Vineyard_7,Train
healthy518.jpg,64e3ce4f8e0c9071fe6bb74fc8d736356135ab703ac447860cc4ed5e3caf4ad0,Healthy,Vineyard_18,Train
healthy634.jpg,76dd317fa18f9bcf3d53cdf194d71832496793d196a8a4248ed1618d366aec5c,Healthy,Vineyard_24,Train
healthy161.jpg,a2dcf4d48015745ab213d02016f681eee65db0c9204ef4440517f120c52a37f7,Healthy,Vineyard_6,Train
black rot145.jpg,3430cc27427e5d25500fbc204b53b246ef93200f66e4cc5b94fac4fc5190e54f,Black Rot,Vineyard_22,Train
leaf blight145.jpg,049a1d13126be9503f6609e77e4cbaad3abd27967a9bc0f2aaddd6f0bcba1f34,Leaf Blight,Vineyard_4,Train
healthy435.jpg,beb9bcf805de91e2ff006600d74bf5a156c9edca8ea8d03adab71ab94616876a,Healthy,Vineyard_19,Train
esca331.jpg,81abbfb14d3c85ab182b3baa88dd1e6a6ed69ca894c8fba3490d50a6675325ff,Esca,Vineyard_9,Train
healthy332.jpg,8b10d0ba45aa94699cd5c1e3d24c64c9c902937f342e4589d456a116d0943917,Healthy,Vineyard_3,Train
leaf blight493.jpg,753fd380a336de560e6542251fab6da10d5888c2cbd0a6a4cd151bc2a6854aa2,Leaf Blight,Vineyard_9,Train
healthy497.jpg,aaee25565a147814f916c366764a4e27cbb60cf61e499c0270fad351d9cbcde0,Healthy,Vineyard_14,Train
esca565.jpg,5d3edd2d8d31a20021d8131a9700c7faf0cc24e24ba61e3220462fa1cee4dc40,Esca,Vineyard_18,Train
healthy050.jpg,840f9c9063ef83790151996d9c48d5ecb824c03cb941c513723c5dbf190d635d,Healthy,Vineyard_12,Train
black rot419.jpg,4bbfff8e37953ba5501afab495c4d80c63a4f284a5e111d55a1edfe5ce123cbc,Black Rot,Vineyard_9,Train
leaf blight303.jpg,90490b4553ec19d0dcae81fd1112f4637e912a6ef5bff8ef819ca33701b32341,Leaf Blight,Vineyard_22,Train
healthy236.jpg,750a91461e8fad07d0db50861acfc358139f29da373ba6c86a24111ca1a8759b,Healthy,Vineyard_8,Train
healthy370.jpg,ff16ed754c96dc8803cdef5554d080759612c365b227f0770fdbc63de704a529,Healthy,Vineyard_23,Train
healthy083.jpg,32ab213cee03a9e604ab54b760317ef240619b328fba1453e206675362f7e397,Healthy,Vineyard_14,Train
esca522.jpg,0db13f58032aeacdc244d8062f3cf9242c947317e3aee2d0812518dff35fb194,Esca,Vineyard_2,Train
esca654.jpg,7f9dbfe8d36de64c6121340448044b870c4ef75dd7f8c57ab044ec211064fce5,Esca,Vineyard_5,Train
leaf blight447.jpg,e43c95c6b8b45da8a0e9c38956b7ee6df4aeaba4183a625d4b78d66ec5303cdf,Leaf Blight,Vineyard_11,Train
esca780.jpg,d1857ea806aabe9265dcf2113e2841a32b6669851f4bcc5d67afb3ba7296a67a,Esca,Vineyard_11,Train
leaf blight149.jpg,2b55c21e94c86d791827b27304cd83dd48cc3611a0641717a2684642ed324e6f,Leaf Blight,Vineyard_6,Train
healthy291.jpg,559583505da1971e5fa3e9c9bcfd4f1c6790edd8478b1dfdbdfc9f520ee96844,Healthy,Vineyard_7,Train
esca692.jpg,662f7059a982c9a1817e8670b8a2565a4cf4f2fb193ac78d0a6964c6ce1c668d,Esca,Vineyard_23,Train
leaf blight449.jpg,a1180895ecbaa29bb9ec60a4c4e01ddfc5810064bc5ab7e4d8bf74c7cd20ebab,Leaf Blight,Vineyard_2,Train
esca235.jpg,23b926006f8b4c7c8edb425e97c2cd49892ab95e418f841ba069cf17bb2a1019,Esca,Vineyard_12,Train
esca226.jpg,adbfc7b6512730627a1618700200d8692bab5df2cec97f91d10cfe968c6e868f,Esca,Vineyard_1,Train
esca007.jpg,b9793b6d060fa8ba9557a2995c13b9a2d7be7f41b9dc3b8534ac0c600cf223e6,Esca,Vineyard_8,Train
healthy890.jpg,e06c5ce5ce27d5b589b07f0e7b03dc89afcb78075ff801e77d95b4b2ca261d48,Healthy,Vineyard_5,Train
healthy784.jpg,0c788b668caad99c1abd89feb636b9c229b9495e26cf642e415d5ebf5d3be5b9,Healthy,Vineyard_8,Train
healthy324.jpg,c83810297b6ab4ce8630653a071ef4d3e6ea6f8b4249bca5237ed611e8099c38,Healthy,Vineyard_8,Train
healthy462.jpg,6c8c6542b6da3cf3bb24fd5174e849915bf064fcd6d7f7f979aeecaa418d7617,Healthy,Vineyard_4,Train
healthy316.jpg,c6471e9e8f16c8da828a36c3122b1d1697e106210b3ca3f83befad4a176fab8d,Healthy,Vineyard_12,Train
esca712.jpg,ecaa4623cf10d95f18ec4237e2ab6d6b4d9e22bc8439eadf6c8fb524cd874461,Esca,Vineyard_24,Train
healthy543.jpg,63d22f167e0844ce7df66da6d62e2d2b6f791cc9267daf1b6bb97ea42e4edb77,Healthy,Vineyard_18,Train
healthy143.jpg,0fdd059ef6ccb1aa12be9eadaafc92b393d7118562377549f72c6d551aa1648d,Healthy,Vineyard_4,Train
healthy039.jpg,81536cbc4e91f249c64138ca02620fb3a5b1aa4ad7f259d56c0a8450c5757e11,Healthy,Vineyard_20,Train
healthy067.jpg,8c1cb77ce107778fc56165e7027f5f5af9da0312897c98b350293499f51b9bc8,Healthy,Vineyard_10,Train
esca659.jpg,2298135130948f026496047140b31e0f4f7722060b48c561677e86c6c76368f1,Esca,Vineyard_15,Train
leaf blight371.jpg,b75fa7e61d63e710294b289b9c555ced5af2d2e0b9aab00e76e6bcccffa459e6,Leaf Blight,Vineyard_8,Train
leaf blight509.jpg,0fdccdf85c083989a2b0d9467769e994fdf951b2ad7740aefc2a6e938e366085,Leaf Blight,Vineyard_4,Train
leaf blight387.jpg,133f3c06e5c7f21e40df409e023945cfd43654d395f749d29810b637b37f9cf7,Leaf Blight,Vineyard_28,Train
healthy165.jpg,cd8f1e92b08614c7b33a10123f9b6b332c9066208bddc29ac264b79c7662e049,Healthy,Vineyard_22,Train
esca548.jpg,3093feb76acb8098f30debda701b18fe55b783c87078949073f4a5a4c826d7d0,Esca,Vineyard_3,Train
healthy101.jpg,ff7e2ba436c30592a9ed4708625f80520197b1123a3d1447085c29ea99a8f60f,Healthy,Vineyard_26,Train
healthy617.jpg,a71d59774795a8daa24d8751309eaf53c3891768f2202d9530969731ddfb4e81,Healthy,Vineyard_23,Train
healthy405.jpg,d82521fd54efc8b546059a9da454917738a17ea37edab774151bb1e50061209a,Healthy,Vineyard_16,Train
healthy622.jpg,b96ec80587a257505a24c8a91ccbc40e8a73ad99149ecde6011a490d002bbfd5,Healthy,Vineyard_11,Train
healthy482.jpg,6ae1ba649e5df4cac8f3a74c9a8be99f0cc8c19fffbd921a1ce1df055406aed0,Healthy,Vineyard_13,Train
healthy800.jpg,4e8f21c186b9a9742e261f0b93f2bc817026f6a5edfe7336db7bc628e30030ce,Healthy,Vineyard_16,Train
esca270.jpg,b7d86fcbad3af09f590120b0d2e281e5051d1b6091c7d90d16dfef3a045e5414,Esca,Vineyard_7,Train
healthy672.jpg,7a51acb21c6255058bd8ce7614b5a26a116f3e93c221f9933d7e92ef96a430fe,Healthy,Vineyard_6,Train
healthy246.jpg,5a0dc9baa28177f8b15a9e7f438da8b6944a4ca94f5e6d6a7bf4094eb3aa522e,Healthy,Vineyard_17,Train
leaf blight013.jpg,a8379cd23696d5dcdfef9ff7118c3753f12fcf9a1d9026ac5e5794de370c5e9b,Leaf Blight,Vineyard_7,Train
esca725.jpg,c218e3e1b52264502adc5fd619f65c1388407b06bece2f65ec9afb759c6e61d5,Esca,Vineyard_10,Train
esca172.jpg,4fe9bfd094148f5c57416d086ac1010ce41966e67ab26d361c694fee4d56b269,Esca,Vineyard_8,Train
healthy641.jpg,035940c91746fe9bb2004e889f3152919e798aefd9c816b55a33b0321abac12a,Healthy,Vineyard_18,Train
healthy102.jpg,134a68ea860d248e6447021925623e1fb710f11a2e98c05f747f0972b479b7c2,Healthy,Vineyard_9,Train
black rot221.jpg,959f5c08e00307fb92005e5f207d2024f139cc0ab38fb92677cbbcc8aab2b0c6,Black Rot,Vineyard_19,Train
healthy1082.jpg,49ed7db8c5c6ad09f3380fdd2111caf16a9b08a53bb803e252c7f16fd88a3365,Healthy,Vineyard_28,Train
esca240.jpg,09d554c4ac8eb0b3fce944f5c8cf321f0bddf20fefb443000b3a38b369c79495,Esca,Vineyard_10,Train
leaf blight585.jpg,c0fb69e806de3325a04e09076220b053965d71ec600b77716d4e895f16266a05,Leaf Blight,Vineyard_15,Train
esca611.jpg,5dc2f01511b4af75e8b15ff184a5d69cfe3ea5d4c22d4a7c72d064f4f6be8737,Esca,Vineyard_11,Train
healthy153.jpg,6b3a2f6687e7713ffc7c8d7de085f632411b309733d163f81213c677d13e2de6,Healthy,Vineyard_14,Train
healthy1041.jpg,0cd0f3a6a3266d2aebe18337f64e3ee0004c2682d287d4998304188351919866,Healthy,Vineyard_9,Train
healthy506.jpg,d977ae58dfd6c16328afe4ec0a6d553976b24a83b6afdf30c7490e9bd19f24ad,Healthy,Vineyard_18,Train
leaf blight577.jpg,1bfc1824146f05dec9ad23984381b4dc9280c11f4a28b4b5e767ccd30cc4dd21,Leaf Blight,Vineyard_17,Train
healthy646.jpg,945312928dfc93c171837e866c6c3146d433fc9b76b04a32f87591276e5510ed,Healthy,Vineyard_5,Train
healthy1073.jpg,e037b0c1a0f4fd0664ec2b7c155d9eed6fc52bc4dea2c4349757d422ad799775,Healthy,Vineyard_14,Train
esca544.jpg,13ae653131b6fbca149ac0c487c125963819b21efadf76b9509afd66ab2b3cc5,Esca,Vineyard_4,Train
esca362.jpg,683c8799b39ac143007a84d07fe31e3a778bd3c5455742532975d9c32f4cfb72,Esca,Vineyard_14,Train
leaf blight165.jpg,fc4fc8e4a688a87071c6b8b9bff21d43a691f461a1ad8ea080192c3bbcdb6e41,Leaf Blight,Vineyard_6,Train
esca757.jpg,f17d06e1688cee1db1c5dbf74222e6e5ea5785ff08b09d583502693bf800dd76,Esca,Vineyard_11,Train
esca145.jpg,0acc37a73ab439f1e89de4b1bac9c7b52c2c12e900b95474a3bfb2c40283e53f,Esca,Vineyard_6,Train
healthy148.jpg,6346e4fd0233beb1deec17f90a1b298bad6f06030827bb9397b25498dcb4e1bd,Healthy,Vineyard_1,Train
leaf blight671.jpg,cb56b8e71141df9981f7e44b6a7541367f3a2d0db7c257f72163598a11700421,Leaf Blight,Vineyard_23,Train
healthy596.jpg,52d68407a7ce24e7d04846dc8673ac0fdaacd3da28ca3c988238b68ec2efd57a,Healthy,Vineyard_18,Train
healthy539.jpg,a3e7b38316320b474d95743d932c6f321f4fdd527181acdeacf22e041d3ee00f,Healthy,Vineyard_26,Train
healthy178.jpg,c3f95d8cf3bf4f6da36014e3f98207c61261f8871b9b785356a98cddb01d161d,Healthy,Vineyard_13,Train
esca089.jpg,b53d2b244a69082fe8745bfd1f208fb58ecb6a5d16489f84ebb523dd66aba368,Esca,Vineyard_8,Train
healthy708.jpg,8dffa786a07b06addf669f9d81ed30e2f1b8ea6651c02dc817df33bd3ad1706b,Healthy,Vineyard_18,Train
black rot113.jpg,6a533d1522f11d875eea8af68ef6f9ec3ee4f8297f4b79a295a90c7561e922a9,Black Rot,Vineyard_14,Train
esca662.jpg,2ceb01ce1278bb91ac98aff0cc9dc297db64cd7156d698b63af2f419646721f9,Esca,Vineyard_8,Train
leaf blight301.jpg,4dee8f40b1b9f66aad85191201dbb1b7cbb4c1db56a094ee4b6032270d88e14e,Leaf Blight,Vineyard_28,Train
healthy902.jpg,9bdb7cbcc0c30dce38449970e3ee0db115458d1338ea8871a48449f75c8d8b27,Healthy,Vineyard_8,Train
healthy503.jpg,cd5258d5818ed345f6dd3c86f0cff44074fb8f99900c730637f954794145bda3,Healthy,Vineyard_1,Train
healthy278.jpg,ebcea1ff128c7153da007e78340ecebd32cfbade5d725afc2ddfe63b0749f252,Healthy,Vineyard_3,Train
esca657.jpg,7ceb86cfa23a359b508de11b63a428a6a4b1ccaa85b05c78a55e79ba2ce576dc,Esca,Vineyard_2,Train
healthy957.jpg,538175609a9388ac9b50949078819ab0128a12787710486214c6d2333a116d16,Healthy,Vineyard_4,Train
esca884.jpg,ab6a21f30c85f5ad40abeaf8b0481d71c8ac3d870022ea4a53a68d698d3cefa4,Esca,Vineyard_21,Train
leaf blight603.jpg,df8ed0edf4f8fb48111627953245f735a0b7f9fbc571369d39ed48a71ecfafe0,Leaf Blight,Vineyard_26,Train
healthy052.jpg,453414fd87b625240fe8120570990b1306cc3529ea6c6940ba254b3509668d18,Healthy,Vineyard_3,Train
esca810.jpg,e5dfaf6bbd7f3b6abe25d74c75f86e21e132816c17bbcb49d3a9c8e2f27c7e06,Esca,Vineyard_12,Train
healthy610.jpg,438a73b1339924b59fc3d7c2a41ad6e7e50fdf2c680b30200dfda42e66bef80c,Healthy,Vineyard_27,Train
healthy870.jpg,514f0df82a3efd52bf92e625438ef4298ce3c6d661a896bdc840c044288bbfb1,Healthy,Vineyard_14,Train
leaf blight071.jpg,512705f4dab0004aafdc4ab728d4e1b2b38e76f39ec8e280270cb1aabf310923,Leaf Blight,Vineyard_6,Train
healthy953.jpg,10dcc94718af6333055a04b329364860b33f66077de74adf9e8a2b970da35fba,Healthy,Vineyard_13,Train
healthy947.jpg,6561b4c86360813a497a3fe02523742e21bfa0f561c7308ffa7e05c4cdfffad9,Healthy,Vineyard_13,Train
esca806.jpg,7ad6adeceb3c18b7eeaf173d8bf3ec6e2df018e110d318450714bd2ae12f0949,Esca,Vineyard_26,Train
healthy302.jpg,c529a9f165be3742f6df21a61e0012ced162a088dd16793886a5747cdb1accd4,Healthy,Vineyard_8,Train
healthy606.jpg,bb481ca3f7b62de3df7f2685a7ea5532c34d8536468f9ce6b38b7775c7eeb24a,Healthy,Vineyard_12,Train
healthy033.jpg,749689631181790bdb52d8fceee7caadc23d1dedc600a717e98d4e1af42b7269,Healthy,Vineyard_27,Train
esca795.jpg,e195814de2039792dbb1448978f362b83a9781d4e488ce94c401c61ec9fc9885,Esca,Vineyard_23,Train
healthy928.jpg,043c75f288dac5f748941540a862d0ec246e253b1ff1917de560df37fe9c22a7,Healthy,Vineyard_7,Train
esca570.jpg,81abf14049d7f02a0fa4fa23f742081ca69de918ed5669e1d7a156cb0bc6c4ac,Esca,Vineyard_27,Train
esca360.jpg,38ef078e5fabee9275f3d028df0aa5ba4fcd577e556cecfbf2d3e4974127e154,Esca,Vineyard_22,Train
esca885.jpg,0457ca9716c36fb1394e32b821c9a4d142e494cdb26894e37cdcb7a4c82c1297,Esca,Vineyard_2,Train
esca265.jpg,89cf57c7564529c9cdabf4d1ebf4a44e0127d97e77351df820d38d46a7caabfc,Esca,Vineyard_5,Train
leaf blight413.jpg,2a24aa0a7f49935771f2021694902f6b60f40a7080ddba147e8edc505da946b0,Leaf Blight,Vineyard_1,Train
healthy138.jpg,c148668fb0a24b77f7199b4cdc855afb5e87141d79af663c22c175f6d1d7bef2,Healthy,Vineyard_14,Train
esca224.jpg,d107d2eb64366717888c250222e7bc3dc19036b133f39e051fb792cd3386e636,Esca,Vineyard_4,Train
leaf blight417.jpg,a59a81d85dc6acfbb681fcc3a8c4c97020bed93af35109398e27582e5227bf78,Leaf Blight,Vineyard_15,Train
esca518.jpg,abf9c12278d7579273c1cb50b6f187d8c1a78cf209d7d408310a9a31e7d7b4c4,Esca,Vineyard_28,Train
healthy355.jpg,f929da0db48a5c809bcb6569a257b48884e53fea5897f840a66aca493813ac83,Healthy,Vineyard_2,Train
healthy567.jpg,f30b5fab6b62221b6a9b94d5d834f4037b90b7cadbbbbe3960089bb012f0a77c,Healthy,Vineyard_11,Train
healthy051.jpg,5191639530b3f4748cced5704e9cd3847e84926abdb80105e5af78bd932d50d8,Healthy,Vineyard_12,Train
esca622.jpg,9f86fc3c0b820cc6cb450061a13ad33e8a16c34371d7d7a0009a72b846c09f42,Esca,Vineyard_6,Train
leaf blight525.jpg,66cfe260a11785febae0393500794b6af4d4ea7d0fac3d5f93fc48c8fe866741,Leaf Blight,Vineyard_8,Train
leaf blight313.jpg,b23a6827a3158740581d2b6f4fc13890072cd2607e4c911acb45e7f6a1b061c1,Leaf Blight,Vineyard_2,Train
esca428.jpg,7cfa22e042730a756567a2392d2bd9dbbc6fb0099583ec7bb0ae66a643f8cdca,Esca,Vineyard_18,Train
healthy788.jpg,14e215870e31ea5039a272f075c3f915fc3ced7b7994d6df1b937df0352a4fcd,Healthy,Vineyard_4,Train
healthy417.jpg,3a4a94d05eb0f3c94406b564567597a2184753c292796c36eb7e1ff4e4e5b57a,Healthy,Vineyard_17,Train
healthy1031.jpg,afb6ed2450a4c7a90c8005797dddc89fbc7ac1022662a78f92b2e80a2b86ae6f,Healthy,Vineyard_7,Train
leaf blight537.jpg,12c5d0965a5cabf199b15346f5781f0b9209c80656500a223d829506355f1b66,Leaf Blight,Vineyard_26,Train
leaf blight491.jpg,8d14a653e051779665a2521499c5d68c4c856a3559dc00d20fbff96829c49fb2,Leaf Blight,Vineyard_16,Train
leaf blight625.jpg,d839b7dae13b5a9a5a81a8eb58f4cd9b50547faea96b0d944e2a305d384fbdea,Leaf Blight,Vineyard_27,Train
leaf blight195.jpg,fbdd8f53692f3c480d92dc4fdb5a00113419e79b23f6a2d11382e310f88f94d3,Leaf Blight,Vineyard_23,Train
healthy867.jpg,777ec62f6d5d4136ed8594d0df477bbe79292c7f195bedf5088ed458ebd0308a,Healthy,Vineyard_24,Train
esca732.jpg,685b996e15ca6c702b71315da8594d71899ed6dd49608bc3fb1f927b1282fd48,Esca,Vineyard_6,Train
esca359.jpg,cc10f128cf3b8340b512e438373414c8c67572da8453e777f7e0af37e9a502e6,Esca,Vineyard_2,Train
healthy180.jpg,a3dd4d93c7dccacf600947f5f13002f0c583e1a1dc9b49b8f88f37378fe8eff8,Healthy,Vineyard_27,Train
healthy532.jpg,c9e790ccb6f661d84bfeea7d84ea8bd6e1532cdd4cddbc0f6302d05e17c5c531,Healthy,Vineyard_9,Train
healthy568.jpg,08064a08f4a91d556952a6bde32f4b0657a2519020d7376cd7c27d140c818d0c,Healthy,Vineyard_20,Train
healthy333.jpg,5d4c433dedd2c9d09149e0d4a5d6e04859bf3e1cde720d38826c0ab5af82eaaf,Healthy,Vineyard_18,Train
healthy548.jpg,647b671e44b55c63b2651e7352e3f803a10417d50be6e45c22cce5d0248f762e,Healthy,Vineyard_15,Train
esca671.jpg,3b609dcdd5840055137ab7308e8bfe8f28e65934c77e20e4ce743496212214ff,Esca,Vineyard_16,Train
healthy098.jpg,e2b04fe598ad2873317b02fdacc452baf34e328ed0c6dc5521f71e9b526eaaeb,Healthy,Vineyard_14,Train
esca455.jpg,654b296ef1b8f38a4b0c3592cf2ee4d63a1d0a0ba4f4cfac2e8fd0b7f0a4baa9,Esca,Vineyard_6,Train
black rot169.jpg,b81a527bb5b620b3f55b11163af68bf9bf95a0f5aaba8d0a2b17c24d642e6bd2,Black Rot,Vineyard_10,Train
black rot349.jpg,e5cd92b99019418c099e86dad1c7e49ed45d6e88739cd3bd3b0e4a117eb5d409,Black Rot,Vineyard_16,Train
leaf blight153.jpg,a670e9683f08d2184c834ca78e53762deab9fca8e8c9dadf3e9ea319690f739b,Leaf Blight,Vineyard_12,Train
esca237.jpg,03878630ffb0eb116456769de02b1f33df8c0a048f2b86f6e4b7a43c90b08622,Esca,Vineyard_7,Train
healthy663.jpg,933ef5b74daad0b38ea13d8a4e93ed39d4ab9fb61f2cfc526f260ccb5c315eac,Healthy,Vineyard_4,Train
healthy131.jpg,c30151dff05566b767ffa9975c438a61608816b5b8b6d6b3854621c31677a75d,Healthy,Vineyard_8,Train
esca665.jpg,dd60076a72282c8001b1e1f15bcbfb213c8db9a6826d8cd409607ef3e8054716,Esca,Vineyard_10,Train
esca477.jpg,e289506244b036aa4d6211f5eb995f5bd12d8793476ef50d385c3100bd0f00d3,Esca,Vineyard_2,Train
esca703.jpg,f0eb5cb5619fb22f9707c0e7d60903a208129c91036f3407b4cc3595f74a5820,Esca,Vineyard_14,Train
healthy845.jpg,03d40b0939de952e4e17a37f49d1457e05613e23c70ffe7986c039eab3b2f128,Healthy,Vineyard_15,Train
esca850.jpg,dd5f2b5572cb1838050a216c0d38cf53030a926bdf63f9921d9522f455fe19f6,Esca,Vineyard_22,Train
healthy424.jpg,585cf98eb11a27eb59838221c47d8bbf387a986073c8c59caa8f99e0f040b9e3,Healthy,Vineyard_11,Train
esca745.jpg,61818b401c48a40dc82b262adb6b31b2c5f62c2aa63c595dafc630af2174f702,Esca,Vineyard_20,Train
leaf blight465.jpg,f9505d48a0278a86aab6ae932cab654911d84e7701ee611b0fd7cec1e9373458,Leaf Blight,Vineyard_17,Train
leaf blight053.jpg,a98c1d27d5d19dddd8ab83139facd8607ed8b8920d81cec36bb94c8cbab373b2,Leaf Blight,Vineyard_22,Train
leaf blight133.jpg,05db490620f36fac657f4d37122cefe4228d9d9e0b5a266d7a0bfdb6a7460c76,Leaf Blight,Vineyard_14,Train
esca768.jpg,ae45c8de51200b51c8554c69f37ff53adcbe6977e112572d1655be296a3af755,Esca,Vineyard_22,Train
leaf blight307.jpg,2392c333ae1bdb0f6aee736524358bc3147b33346ac2cc5cf603f2240550639d,Leaf Blight,Vineyard_26,Train
healthy558.jpg,6097070c4158137756f437a3d57a8cfe0fa85153648e1b3c9b0aa62e2219cc0c,Healthy,Vineyard_19,Train
esca844.jpg,ea28aa0c0e0c89796211fe477ebabc56017f9c692ed099b9723550f99396fb54,Esca,Vineyard_10,Train
healthy374.jpg,e5a3b200c4b60469afca320983627dd065fe4a89f1538ad8ed9a1dee8f3d1df7,Healthy,Vineyard_26,Train
esca648.jpg,6df17486f16df8fd18dcfa5f892763b263eb72c4e2866fe26125a8199f744c29,Esca,Vineyard_25,Train
esca691.jpg,258a4d089b0289130630665700f8dfe37681a00308ce2214c1012fff5d260ccd,Esca,Vineyard_26,Train
leaf blight023.jpg,1a8eddb4dbb470c56889783fa4bf07436be98349a6a677e077b2eef64c074490,Leaf Blight,Vineyard_21,Train
esca421.jpg,95859b5b5c00dd51b00cc7cc9519dc4d86224cc17444a536aac122ecccc03132,Esca,Vineyard_7,Train
esca452.jpg,65e1afc1f4a0e10273a95cb970d127c4c525a8baefb444a91e5d0d2a1f9e3a9b,Esca,Vineyard_13,Train
esca468.jpg,c196868d78a162a3bb8d33645d161fe5e757c1f68b1326b077380d88bcaa7da1,Esca,Vineyard_1,Train
esca275.jpg,85ccebb2b010fe3da1a9aeb98f8f3e2ea64ae4eb776ce8a7f0a69f6ee0e6b8ae,Esca,Vineyard_18,Train
esca441.jpg,ddbab13b5a809f0977edf6a79c2d88312936b9a24f752dbf4fea6277134b784b,Esca,Vineyard_8,Train
esca218.jpg,ffbdce5161aaf2cd23b373450897bf50d748d9643c80e18971705f5e651d0de2,Esca,Vineyard_13,Train
healthy461.jpg,0b1d9bfe0e0c3c3a631ac530cfbb477d6496913ab2e0d155e9ab266ae76e3f29,Healthy,Vineyard_2,Train
esca095.jpg,f66d21f2c901ecdffe160d5a912384c02bc938641c3f6a2ed09be078e5299e7f,Esca,Vineyard_17,Train
